암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원홈페이지,개설일자,총의사수,의과일반의 인원수,의과인턴 인원수,의과레지던트 인원수,의과전문의 인원수,치과일반의 인원수,치과인턴 인원수,치과레지던트 인원수,치과전문의 인원수,한방일반의 인원수,한방인턴 인원수,한방레지던트 인원수,한방전문의 인원수,조산사 인원수,좌표(X),좌표(Y)
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzIxIyQxIyQ1IyQ3OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,갑산한의원,93,한의원,110000,서울,110001,강남구,수서동,06362,"서울특별시 강남구 광평로46길 4, 1층일부, 2층 (수서동)",02-3486-0351,http://www.kabsan.net,2016-05-12,2,0,0,0,0,0,0,0,0,0,0,0,2,0,127.0989622,37.4858801
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzIxIyQxIyQ5IyQwMyQzNjE0ODEjNDEjJDEjJDQjJDgz,갑을병한의원,93,한의원,110000,서울,110021,서초구,서초동,06644,"서울특별시 서초구 서초중앙로 125, 로이어즈타워 2층 205호 (서초동)",02-597-1175,http://www.gapeulbyeong.com,2018-07-10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0134514,37.4929935
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzMxIyQxIyQzIyQ3MiQyNjEwMDIjNjEjJDEjJDQjJDgz,강남경희이경섭한의원,93,한의원,110000,서울,110001,강남구,대치동,06283,"서울특별시 강남구 영동대로 221, 2층 2호 (대치동, 서림상가)",552-5377,,2016-02-29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,127.0681377,37.4986677
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ5IyQ3MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,강남경희한의원,93,한의원,110000,서울,110008,동작구,신대방동,07068,"서울특별시 동작구 시흥대로 664, 4층 (신대방동)",874-7075,,2002-05-16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,126.90844,37.4907024
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzExIyQxIyQzIyQ4MiQ0NjE0ODEjODEjJDEjJDIjJDgz,강남경희한의원,93,한의원,110000,서울,110021,서초구,서초동,06621,"서울특별시 서초구 강남대로53길 12, 솔라티움시티 강남 1동 6층 601호 (서초동)",0303-0959-8677,,2024-03-25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0277115,37.4943933
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzQxIyQxIyQ3IyQ5OSQyNjE0ODEjNTEjJDEjJDYjJDgz,강남경희한의원,93,한의원,110000,서울,110001,강남구,개포동,06331,"서울특별시 강남구 삼성로 14, 3층 301, 302호 (개포동, 개포자이 프레지던스)",02-3412-7575,,2023-07-12,2,0,0,0,0,0,0,0,0,0,0,0,2,0,127.0716058,37.4851086
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzUxIyQxIyQ1IyQxMyQyNjEyMjIjNTEjJDEjJDYjJDgz,강남뇌편한의원,93,한의원,110000,서울,110001,강남구,역삼동,06151,"서울특별시 강남구 테헤란로51길 7, 수지빌딩 3층 (역삼동)",02-566-5421,,2025-06-20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0467404,37.504596
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMTkxIzUxIyQxIyQ1IyQ4OSQzNjEwMDIjNjEjJDEjJDgjJDgz,강남담온한의원,93,한의원,110000,서울,110021,서초구,양재동,06779,"서울특별시 서초구 강남대로 48-6, 한석빌딩 2층 (양재동)",02-6949-3669,,2025-05-01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0400425,37.4691346
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMTkxIzQxIyQxIyQ3IyQxMyQzNjEyMjIjNDEjJDEjJDQjJDgz,강남동일한의원,93,한의원,110000,서울,110001,강남구,삼성동,06095,"서울특별시 강남구 봉은사로 471, 401,402호 (삼성동)",02-556-6028,,1998-11-09,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0512686,37.5127264
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzExIyQxIyQzIyQ2MiQyNjEwMDIjNjEjJDEjJDgjJDgz,강남라인한의원,93,한의원,110000,서울,110021,서초구,서초동,06615,"서울특별시 서초구 서초대로77길 3, 1304,1305호 (서초동, 아라타워)",02-599-6002,,2013-10-07,2,0,0,0,0,0,0,0,0,2,0,0,0,0,127.0264971,37.4980499
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzExIyQxIyQzIyQ5MiQyNjEwMDIjODEjJDEjJDIjJDgz,강남리유한의원,93,한의원,110000,서울,110001,강남구,역삼동,06129,"서울특별시 강남구 강남대로 430, 에이비씨마트빌딩 6층 (역삼동)",534-1644,,2008-04-08,2,0,0,0,0,0,0,0,0,2,0,0,0,0,127.0266359,37.5009443
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxNzAyIzExIyQxIyQzIyQwMyQyNjEyMjIjNjEjJDEjJDAjJDgz,강남린한의원,93,한의원,110000,서울,110001,강남구,역삼동,06247,"서울특별시 강남구 논현로 401, 청송빌딩 2층 (역삼동)",02-555-9377,,2015-06-04,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0389176,37.4959353
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzQxIyQyIyQ3IyQwMCQyNjEwMDIjODEjJDEjJDIjJDgz,강남명인한의원,93,한의원,110000,서울,110001,강남구,대치동,06280,"서울특별시 강남구 남부순환로 2947, 재경빌딩 지하 101호 (대치동)",02-554-5234,http://www.hwahanign.com/,2012-05-24,3,0,0,0,0,0,0,0,0,2,0,0,1,0,127.062676,37.4945786
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzIxIyQyIyQ5IyQwMCQ0NjE0ODEjNzEjJDEjJDgjJDgz,강남본한의원,93,한의원,110000,서울,110001,강남구,역삼동,06150,"서울특별시 강남구 테헤란로 333, 지하1층 (역삼동)",02-539-5575,,2020-07-17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.048034,37.5047001
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzMxIyQxIyQzIyQ2MiQ0NjEwMDIjNjEjJDEjJDAjJDgz,강남부부한의원,93,한의원,110000,서울,110004,관악구,봉천동,08801,"서울특별시 관악구 남부순환로247길 3, 2층 (봉천동)",02-884-7755,,2001-05-09,2,0,0,0,0,0,0,0,0,2,0,0,0,0,126.9659569,37.4765381
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzMxIyQyIyQ3IyQwMCQzNjEwMDIjNDEjJDEjJDQjJDgz,강남선이고은한의원,93,한의원,110000,서울,110001,강남구,역삼동,06131,"서울특별시 강남구 논현로93길 6, 2층 (역삼동)",02-555-0086,,2016-07-22,2,0,0,0,0,0,0,0,0,1,0,0,1,0,127.0355609,37.5021179
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzUxIyQxIyQxIyQ3MiQzNjE0ODEjNjEjJDEjJDQjJDgz,강남성심한의원,93,한의원,110000,서울,110001,강남구,청담동,06069,"서울특별시 강남구 학동로 421, 205호 (청담동, 원영빌딩)",02-3445-8481,,1997-07-28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0462942,37.5183992
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzMxIyQxIyQzIyQ3MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,강남센트럴한의원,93,한의원,110000,서울,110021,서초구,잠원동,06512,"서울특별시 서초구 신반포로 205, 반포쇼핑타운 제6동 2층 19~27호 (잠원동)",02-595-1000,,2022-05-03,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0064782,37.5070249
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMTkxIzExIyQxIyQzIyQ4MiQzNjEwMDIjNjEjJDEjJDQjJDgz,강남신광한의원,93,한의원,110000,서울,110021,서초구,서초동,06612,"서울특별시 서초구 서초대로73길 40, 301,303호 (서초동, 강남오피스텔)",02-3482-8775,,2015-10-05,2,0,0,0,0,0,0,0,0,2,0,0,0,0,127.0245812,37.5009304
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzQxIyQxIyQ3IyQ4OSQyNjE0ODEjNDEjJDEjJDgjJDgz,강남아이누리한의원,93,한의원,110000,서울,110001,강남구,도곡동,06276,"서울특별시 강남구 선릉로 225, 도곡렉슬상가 304호 (도곡동)",02-6929-1073,,2018-09-04,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0527051,37.4953009
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzQxIyQxIyQ3IyQ5MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,강남약손한의원,93,한의원,110000,서울,110001,강남구,역삼동,06225,"서울특별시 강남구 언주로 405, 203,204호 (역삼동)",02-555-6003,,2005-07-14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0439712,37.4991858
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzExIyQxIyQ3IyQ4OSQyNjE0ODEjNDEjJDEjJDQjJDgz,강남영도한의원,93,한의원,110000,서울,110001,강남구,신사동,06019,"서울특별시 강남구 선릉로 815, 신한양빌딩 305호 (신사동)",02-3448-5150,http://www.ydh.kr/,2003-05-15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,127.0393425,37.5248682
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQxIyQwMyQ0NjE0ODEjNzEjJDEjJDgjJDgz,강남의림한의원,93,한의원,110000,서울,110021,서초구,방배동,06560,"서울특별시 서초구 동광로 5, 강남의림한방병원 1층 (방배동)",02-931-0310,http://www.안은정한의원.com,2006-03-31,3,0,0,0,0,0,0,0,0,2,0,0,1,0,126.9834845,37.4911018
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMTkxIzUxIyQxIyQ1IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,강남인한의원,93,한의원,110000,서울,110001,강남구,청담동,06068,"서울특별시 강남구 삼성로133길 3, 6층 (청담동, 노블레스타워)",02-547-8575,http://www.inisgood.com/,2005-02-01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0492254,37.5196472
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzUxIyQxIyQ1IyQ2MiQ0NjE0ODEjODEjJDEjJDIjJDgz,강남제일한의원,93,한의원,110000,서울,110001,강남구,대치동,06284,"서울특별시 강남구 삼성로 212, 상가 C동 205호 (대치동, 은마아파트)",02-567-5687,http://강남제일한의원.com/,2006-02-27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0650701,37.4977415
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzUxIyQxIyQxIyQ2MiQzNjE4MzIjNDEjJDEjJDgjJDgz,강남중앙한의원,93,한의원,110000,서울,110001,강남구,논현동,06059,"서울특별시 강남구 학동로53길 17, 지경빌딩 2층 (논현동)",02-499-1075,,2003-10-14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.039852,37.5182389
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzIxIyQyIyQ1IyQwMCQzNjE0ODEjNDEjJDEjJDgjJDgz,강남지승재약선당한의원,93,한의원,110000,서울,110001,강남구,개포동,06329,"서울특별시 강남구 삼성로 38, 개포빌딩 203호 (개포동)",02-459-7888,,2007-03-29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0668591,37.4886965
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzIxIyQxIyQxIyQ3OSQzNjEwMDIjNDEjJDEjJDgjJDgz,강남청아한의원,93,한의원,110000,서울,110018,송파구,가락동,05698,"서울특별시 송파구 송파대로 345, 1A동 3009~3010호 (가락동, 헬리오시티)",02-552-9870,,2004-02-20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,127.1072604,37.4976183
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzIxIyQxIyQ5IyQ4OSQzNjE0ODEjNDEjJDEjJDgjJDgz,강남탑한의원,93,한의원,110000,서울,110001,강남구,삼성동,06154,"서울특별시 강남구 삼성로 571, 케이빌딩 7층 (삼성동)",02-2039-8850,,2018-04-17,2,0,0,0,0,0,0,0,0,2,0,0,0,0,127.05323,37.5123525
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzIxIyQxIyQ1IyQ3MiQzNjEyMjIjODEjJDEjJDYjJDgz,강남터한의원,93,한의원,110000,서울,110001,강남구,역삼동,06232,"서울특별시 강남구 강남대로 378, 준빌딩 2층 (역삼동)",02-553-5737,,2020-11-05,5,0,0,0,0,0,0,0,0,4,0,0,1,0,127.0286835,37.4966716
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzUxIyQxIyQ1IyQ2MiQyNjEyMjIjNzEjJDEjJDgjJDgz,강남한의원,93,한의원,110000,서울,110018,송파구,석촌동,05616,"서울특별시 송파구 송파대로 437, 덕일빌딩 4층 (석촌동)",02-414-9626,http://www.kangnamomh.co.kr,1991-02-05,3,0,0,0,0,0,0,0,0,2,0,0,1,0,127.1063375,37.5056285
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNTEjJDEjJDYjJDgz,강남한의원,93,한의원,110000,서울,110001,강남구,대치동,06185,"서울특별시 강남구 삼성로 420, 영원빌딩 5층 (대치동)",02-539-0087,,2024-09-18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0581782,37.5045452
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzMxIyQxIyQ3IyQ5MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,강남할아버지한의원,93,한의원,110000,서울,110021,서초구,서초동,06722,"서울특별시 서초구 남부순환로339길 72, 2층 (서초동, 목전빌딩)",02-583-0075,,2005-03-25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0215193,37.4862164
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMTkxIzUxIyQxIyQxIyQ2MiQ0NjEwMDIjNjEjJDEjJDAjJDgz,강남해통한의원,93,한의원,110000,서울,110021,서초구,서초동,06609,"서울특별시 서초구 서운로 226, 106.107,108,110,111호 (서초동, 서초오피스텔)",02-431-8575,,2017-04-05,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0217781,37.5031127
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzIxIyQyIyQ1IyQwMCQzNjE0ODEjNTEjJDEjJDYjJDgz,강덕수한의원,93,한의원,110000,서울,110018,송파구,잠실동,05553,"서울특별시 송파구 올림픽로 212, A동 212호 (잠실동, 갤러리아팰리스)",02-416-1489,,1987-12-01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0939713,37.5111896
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzIxIyQxIyQ1IyQ5OSQyNjE4MzIjNTEjJDEjJDIjJDgz,강동가인한의원,93,한의원,110000,서울,110002,강동구,천호동,05339,"서울특별시 강동구 천호대로 1099, 301호 (천호동)",02-487-1275,,2005-03-25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1341414,37.5357686
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzIxIyQxIyQxIyQ4MiQzNjE4MzIjODEjJDEjJDIjJDgz,강동경희한의원,93,한의원,110000,서울,110002,강동구,길동,05353,"서울특별시 강동구 양재대로 1473, 4층 (길동)",02-477-9999,,2010-01-25,3,0,0,0,0,0,0,0,0,2,0,0,1,0,127.1395889,37.5375122
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzIxIyQyIyQ1IyQwMCQyNjE4MzIjNjEjJDEjJDAjJDgz,강동길동매일365한의원,93,한의원,110000,서울,110002,강동구,길동,05353,"서울특별시 강동구 양재대로 1471, 2층 (길동)",02-2088-6575,,2021-09-23,3,0,0,0,0,0,0,0,0,3,0,0,0,0,127.1392909,37.5373655
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzIxIyQxIyQ1IyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz,강동다나365한의원,93,한의원,110000,서울,110002,강동구,길동,05352,"서울특별시 강동구 양재대로 1466, 2층 (길동)",02-6012-9479,,2020-10-26,3,0,0,0,0,0,0,0,0,3,0,0,0,0,127.1398828,37.5367599
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzQxIyQxIyQ3IyQ5MiQzNjE4MzIjNzEjJDEjJDgjJDgz,강동본한의원,93,한의원,110000,서울,110002,강동구,천호동,05318,"서울특별시 강동구 상암로12길 40, 2층 201호 (천호동, 광명빌딩)",02-482-8575,,2023-11-28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,127.1277822,37.548027
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzIxIyQxIyQ1IyQ2MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,강동삼성한의원,93,한의원,110000,서울,110002,강동구,천호동,05305,"서울특별시 강동구 구천면로 376, (천호동, 세일빌딩)",02-470-5673,,2007-02-21,3,0,0,0,0,0,0,0,0,3,0,0,0,0,127.1404392,37.550546
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMTkxIzUxIyQxIyQ1IyQ5OSQ0NjE0ODEjODEjJDEjJDIjJDgz,강동재생한의원,93,한의원,110000,서울,110002,강동구,천호동,05323,"서울특별시 강동구 올림픽로 742, (천호동)",02-499-7579,http://www.mongclinic.com,2019-03-27,2,0,0,0,0,0,0,0,0,2,0,0,0,0,127.1268999,37.5473199
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzMxIyQxIyQ3IyQxMyQyNjEyMjIjNjEjJDEjJDAjJDgz,강동한의원,93,한의원,110000,서울,110002,강동구,성내동,05378,"서울특별시 강동구 올림픽로 630, 양서빌딩 1층 (성내동)",02-470-1075,,2023-05-01,4,0,0,0,0,0,0,0,0,4,0,0,0,0,127.123462,37.5377637
JDQ4MTg4MSM1MSMkMSMkOCMkMTMkMzgxNzAyIzExIyQxIyQzIyQ4OSQyNjE4MzIjNTEjJDEjJDYjJDgz,강민한의원,93,한의원,110000,서울,110021,서초구,반포동,06599,"서울특별시 서초구 고무래로 32, 반포트라이엄프메딕스빌딩 202호 (반포동)",02-536-2666,,2002-04-13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0121591,37.502428
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzIxIyQxIyQxIyQ3OSQyNjE4MzIjNjEjJDEjJDgjJDgz,강변향기나무한의원,93,한의원,110000,서울,110023,광진구,구의동,05116,"서울특별시 광진구 강변역로4길 10, 5층 (구의동, 지너스타워)",02-3437-5555,,2006-08-17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.093421,37.5353487
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzIxIyQxIyQxIyQ2MiQ0NjEwMDIjNTEjJDEjJDYjJDgz,강북삼성한의원,93,한의원,110000,서울,110024,강북구,미아동,01168,"서울특별시 강북구 솔매로 60, 2층 (미아동)",02-988-1075,,2011-08-24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0188567,37.624792
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzIxIyQxIyQ1IyQ3MiQyNjEwMDIjODEjJDEjJDIjJDgz,강북안정한의원,93,한의원,110000,서울,110024,강북구,번동,01062,"서울특별시 강북구 도봉로 334, 영광빌딩 3층 (번동)",02-2088-5975,,2020-10-19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0255515,37.6375526
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzMxIyQxIyQ3IyQ3OSQzNjE4MzIjNjEjJDEjJDAjJDgz,강북제일한의원,93,한의원,110000,서울,110024,강북구,미아동,01174,"서울특별시 강북구 삼양로 192, 1층 (미아동)",02-945-7975,,2016-05-24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0208646,37.6209618
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzMxIyQxIyQzIyQ5OSQzNjE4MzIjODEjJDEjJDIjJDgz,강산한의원,93,한의원,110000,서울,110003,강서구,화곡동,07705,"서울특별시 강서구 강서로45길 13, 선화빌딩 (화곡동)",02-2608-7510,,2022-01-26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.8353978,37.5478512
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzIxIyQxIyQxIyQ5OSQzNjEyMjIjNTEjJDEjJDIjJDgz,강상욱한의원,93,한의원,110000,서울,110001,강남구,개포동,06335,"서울특별시 강남구 개포로 615, (개포동, 석탑플라자 307호)",445-0091,,2004-05-24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0756013,37.4926645
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzExIyQxIyQzIyQwMyQyNjE0ODEjNjEjJDEjJDAjJDgz,강서경희한의원,93,한의원,110000,서울,110003,강서구,등촌동,07586,"서울특별시 강서구 공항대로41길 43, 3층 (등촌동, 새한프라자)",02-3662-5222,,2003-04-01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.8455633,37.5599128
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzQxIyQxIyQ3IyQxMyQyNjEyMjIjNDEjJDEjJDgjJDgz,강서바른한의원,93,한의원,110000,서울,110003,강서구,염창동,07542,"서울특별시 강서구 양천로73길 33, 유앤아이빌딩 4,5,6층 (염창동)",02-3663-3998,,2021-01-08,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.8735749,37.5519364
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMTkxIzExIyQyIyQ3IyQwMCQ0NjE0ODEjNjEjJDEjJDAjJDgz,강서한의원,93,한의원,110000,서울,110003,강서구,내발산동,07680,"서울특별시 강서구 강서로 316, (내발산동)",02-3662-7986,http://www.e-kimedi.com,1999-07-05,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.8369901,37.553757
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjNzEjJDEjJDgjJDgz,강서한의원,93,한의원,110000,서울,110020,양천구,신정동,08058,"서울특별시 양천구 신월로 274, 2층 201,202호 (신정동)",02-2692-2600,,2018-07-24,3,0,0,0,0,0,0,0,0,2,0,0,1,0,126.8514836,37.5214103
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ5IyQ4OSQzNjEwMDIjNjEjJDEjJDAjJDgz,강서허준한의원,93,한의원,110000,서울,110003,강서구,가양동,07531,"서울특별시 강서구 허준로 209, 1층 102호 (가양동, 가양7단지아파트)",02-3663-8393,,2020-02-21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.8616635,37.5621998
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMTkxIzQxIyQxIyQ3IyQ5MiQzNjEyMjIjNjEjJDEjJDQjJDgz,강석일한의원,93,한의원,110000,서울,110001,강남구,역삼동,06143,"서울특별시 강남구 봉은사로 326, 1층 (역삼동, 남전빌딩)",3453-9070,,2009-06-08,2,0,0,0,0,0,0,0,0,1,0,0,1,0,127.0427019,37.5096489
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzMxIyQxIyQzIyQ3OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,강우상한의원,93,한의원,110000,서울,110019,중랑구,중화동,02110,"서울특별시 중랑구 중랑역로 15, (중화동)",02-494-2077,,1995-01-21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0761477,37.5954923
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxNzAyIzExIyQxIyQ3IyQ3OSQzNjEyMjIjNjEjJDEjJDQjJDgz,강운한의원,93,한의원,110000,서울,110005,구로구,구로동,08301,"서울특별시 구로구 구로중앙로 68, 3층 308호 (구로동, 신안타워)",02-6956-8986,,2026-02-26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.8888547,37.4958104
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzExIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,강원한의원,93,한의원,110000,서울,110014,용산구,한남동,04399,"서울특별시 용산구 이태원로 270, 호성빌딩 4층 (한남동)",02-792-1991,,1993-01-06,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0020463,37.5384638
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzIxIyQxIyQxIyQ5OSQzNjEyMjIjNjEjJDEjJDgjJDgz,강인정한의원,93,한의원,110000,서울,110018,송파구,가락동,05719,"서울특별시 송파구 중대로 101, 동부썬빌 201,202호 (가락동)",02-404-4746,http://rainbow-emc.co.kr/,1989-05-25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1197278,37.4933874
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzIxIyQyIyQ1IyQwMCQ0NjE0ODEjNDEjJDEjJDgjJDgz,강일경희한의원,93,한의원,110000,서울,110002,강동구,강일동,05201,"서울특별시 강동구 아리수로93나길 26, 성산타워 3층 301~303호 (강일동)",02-427-3800,,2020-09-25,2,0,0,0,0,0,0,0,0,1,0,0,1,0,127.1733282,37.5717707
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzMxIyQxIyQzIyQ4MiQ0NjEwMDIjODEjJDEjJDYjJDgz,강지천한의원,93,한의원,110000,서울,110022,노원구,상계동,01617,"서울특별시 노원구 동일로227길 26, (상계동, 주공15단지아파트)",02-930-7575,http://www.kangsomd.com/,1991-05-23,2,0,0,0,0,0,0,0,0,2,0,0,0,0,127.055611,37.6683012
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzMxIyQxIyQ3IyQ3MiQyNjE0ODEjNTEjJDEjJDYjJDgz,강평한의원,93,한의원,110000,서울,110003,강서구,가양동,07527,"서울특별시 강서구 양천로57길 13, (가양동, 시드프라자)",02-3662-9997,,2016-08-18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.8520407,37.5636025
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzMxIyQxIyQzIyQ3OSQyNjEwMDIjNDEjJDEjJDQjJDgz,강한의원,93,한의원,110000,서울,110005,구로구,개봉동,08277,"서울특별시 구로구 개봉로23길 42-1, 지하1층, 1층일부, 2층 (개봉동)",02-2681-8554,,1991-10-16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.8567226,37.4962304
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzUxIyQxIyQxIyQxMyQ0NjEwMDIjNDEjJDEjJDQjJDgz,강한의원,93,한의원,110000,서울,110024,강북구,미아동,01161,"서울특별시 강북구 도봉로20가길 65, (미아동)",02-983-2703,,1988-10-14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0288209,37.6213621
